Pincode, Contact No, Mobile, Helpline, Fax, Email, Website, Nodal Officer , Contact Nodal Officer, Mobile Nodal Officer, Email Nodal Officer,label
228001,0251 2442283,9415168259,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
492001,0251 2442283,9918595211,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Mustafa Ali,9918595211,9918595211,fimamims@gmail.com,1
209801,0515 2840149,9415457880,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
209859,0515 3070000,9889031417,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S.N. Gupta,8948471880,9822324340,guptashyamnarain001@gmail.com,1
492001,0251 2442283,9415228591,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sushila Kanna,	,9415228591,popularwelfaretrust@gmail.com,1
221010,0542 2224567,9369352137,0788 2219888, 0565 2443310,bloodbank@shubhamhospitals.com,http://www.shubhamhospitals.com/bloodbank.php,Brihesh Kumar Singh,9792356133,8874734111,brijeshsingh218@gmail.com,1
221002,0251 2442283,"09412487707, 08953003624",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
221005,0542 2368888,8953003624,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
492001,0542 2414122,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
221005,"0542 2369237, 0542 2309408","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://www.bhu.ac.in/ims/hospital/about_ssh.htm,Dr. K. K Gupta,9415274328,9415274328,nandkishor@arpanbloodbank.org,1
221005,0542 2316230,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
221004,0542 2316794,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
492001,0542 2505073,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
221005,0251 2442283,9415226197,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sumit Samuells,	,9235785868,sumitsamulls13@gmail.com,1
492001,0135-2462967,"09815157018, 09501620619",0788 2219888, 0565 2443310,transfusionmedicineris@gmail.com,http://redcrosskarnataka.org/,Dr. Nilotpal Chowdhury,	,9822324340,nilotpal.chowdhury@gmail.com,1
263601,0596 223 0225,9412163496,0788 2219888, 0565 2443310,bbdhalmora@gmail.com,http://redcrosskarnataka.org/,Dr. R.S. Shahi,	,9557929638,bbdhalmora@gmail.com,1
263645,05962 30064,9410161710,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S.K Dixit,9412325961,9412325961,sandeepkd68@gmail.com,1
246401,01372 222230,8958716843,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Yashoda Pal ,	,9411355430,gprcmr@gmail.com,1
248001,0251 2442283,9456174232,0788 2219888, 0565 2443310,doonbloodbank16@gmail.com,http://redcrosskarnataka.org/,Dr. S.K. Nautiyal,9456174232,9456174232,nandkishor@arpanbloodbank.org,1
248001,"0135 2755010, 0135 2755011","09815157018, 09501620619",0788 2219888, 0565 2443310,info@imabbua.org.in,http://www.imabbua.org.in/,Dr Sanjay Upreti,	,8938801001,dt@imabbua.org.in,1
248001,0135 6673031,9997159330,0788 2219888, 0565 2443310,daljit.kaur@maxhealthcare.com,http://redcrosskarnataka.org/,Dr.Daljit Kaur,	,8826788911,doc.daljit@gmail.com,1
248001,0135 2702413,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S.K. Goyal ,0135 2706520,9822324340,nandkishor@arpanbloodbank.org,1
248001,"0135 2522270, 01356672576",9557016224,0788 2219888, 0565 2443310,smih.lab@gmail.com,http://redcrosskarnataka.org/,Dr. Rajnish Kumar,9557016224,9557016224,rajnishkumar1965@gmail.com,1
248016,0135 247 1455,9411013626,0788 2219888, 0565 2443310,hod.bloodbank@srhu.edu.in,http://redcrosskarnataka.org/,Dr. Geeta Negi,9411013626,9411013626,gita_12@rediffmail.com,1
249201,"0135 2430096,  0135 2431032",9412403065,0788 2219888, 0565 2443310,bloodbanksps@gmail.com,http://redcrosskarnataka.org/,Dr Mukesh Kumar Pandey,8979719587,8979719587,growntoearth@gmail.com,1
249 201,0135 2462967,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Nilotpal Chowdhury,0135 2462967,9822324340,"nilotpal.chowdhury@gmail.com,transfusionmedicineris@gmail.com",1
249401,0251 2442283,"09412379159, 09690005344",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr Shahnawaj Khan,9412379159,9412379159,shahnawaz.khan032@gmail.com,1
249408,1334244985,9412379159,0788 2219888, 0565 2443310,rkmkankhal@gmail.com,http://redcrosskarnataka.org/,Dr A.B.Dutta,01334 244176,8010985044,nandkishor@arpanbloodbank.org,1
249403,1334281217,"09815157018, 09501620619",0788 2219888, 0565 2443310,dranjali@bhelwr.co.in,http://redcrosskarnataka.org/,Dr. Anjali Mishra ,9410395998,9410395998,dranjali@bhelhwr.co.in,1
247667,133 2264333,9412403065,0788 2219888, 0565 2443310,civil.bloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9917660008,1234cg@gmail.com,1
247667,01332 279976,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Lt. Col. K. Pathania,1334427360,9822324340,nandkishor@arpanbloodbank.org,1
263139,"05946, 234104, 3313, 3312","09997244005, 09412951518",0788 2219888, 0565 2443310,bloodbank009@gmail.com,http://redcrosskarnataka.org/,Dr. Ashok Kumar,9997244005,9822324340,nandkishor@arpanbloodbank.org,1
263139,0594 625 0223,9412913888,0788 2219888, 0565 2443310,bloodbankbasehaldwani@gmail.com,http://redcrosskarnataka.org/,Dr. C.S Hayanki ,	,9412436440,nandkishor@arpanbloodbank.org,1
246149,"01382 222021, 01382 229740",9411739473,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Subhash Kumar ,1382229937,9411739473,nandkishor@arpanbloodbank.org,1
246001,01368 222086,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. S. Kandwal ,9412403065,9412403065,nandkishor@arpanbloodbank.org,1
246174,01346 222706,9412040359,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Satish Kumar ,9412040359,9412040359,nandkishor@arpanbloodbank.org,1
262501,05942 235022,9412951518,0788 2219888,05942 235012,drsharma377@gmail.com,http://redcrosskarnataka.org/,Narendra Sharma,5964225229,9822324340,nandkishor@arpanbloodbank.org,1
262501,05964 25687,9411119184,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. N.Sharma ,9411119184,9411119184,nandkishor@arpanbloodbank.org,1
244713,05947 278443,9568100123,0788 2219888, 0565 2443310,bloodsafetyldbhksp@gmail.com,http://redcrosskarnataka.org/,Dr. Manu Pandey,9719000555,9719000555,drmanupandey@gmail.com,1
244713,"05947 261203, 05947 261202",9837855132,0788 2219888, 0565 2443310,jrhospital@gmail.com,http://redcrosskarnataka.org/,Dr.Bharat Bhushan,	,9639008900,drbhushaabharat@gmail.com,1
244713,0251 2442283,9411270462,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. A.S. Rana ,9410735514,9822324340,nandkishor@arpanbloodbank.org,1
263153,0251 2442283,9412088195,0788 2219888, 0565 2443310,bbrudrapur@gmail.com,http://redcrosskarnataka.org/,Dr. Ajay Mohan Sharma,9756206298,9756206298,amsharmadr@gmail.com,1
249193,0137 422 2082,9410735514,0788 2219888, 0565 2443310,bloodbankuttarkashi@gmail.com,http://redcrosskarnataka.org/,Dr. Sanjeev Kumar,	,9412008294,bloodbankuttarkashi@gmail.com,1
700124,033 25840347,9433141123,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Suprio Mitra,9851400300,9851400300,nandkishor@arpanbloodbank.org,1
743101,0251 2442283,"09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
700120,033 25923676 ,9830042202,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. P. Mondal,9433350085,9433350085,nandkishor@arpanbloodbank.org,1
743411,03217 267506,9830139352,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Haripada Mondal,9733649581,9733649581,nandkishor@arpanbloodbank.org,1
743235,03215 255073,"09434557979, 09933497066",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Gopal Poddar,9433169164,9433169164,nandkishor@arpanbloodbank.org,1
743329,03218 255 242,9830978592,0788 2219888, 0565 2443310,bloodbank.canningsdh@gmail.com,http://redcrosskarnataka.org/,Dr. Ambalika Mondal,	,9433169430,bloodbank.canningsdh@gmail.com,1
743331,"03174 255237, 03174-255346",9432886141,0788 2219888,03174-255257,bloodbank.dhdh@gmail.com,http://www.diamondharbourmunicipality.org,Dr. Moumita Naskar,	,7501123566,bloodbank.dhdh@gmail.com,1
700144,"033 2433 5303, 03324332043","09732770718, 94325 82068","033 2433 2036, 98363 83370", 0565 2443310,bb.baruipursdh@gmail.com,https://www.baruipur.in/baruipur-sub-divisional-hospital/,Dr Gautam Mukherjee,	,9681440689,subhatam@gmail.com,1
722102,"03242 241366, 03242 244701, 702, 703",9467159242,0788 2219888,"03242241366, 03242-250981",moicbloodbankbsmch@gmail.com,http://bsmedicalcollege.org.in/,Dr.Sudarsan saren,	,9434149948,dr.sudarsansaren@gmail.com,1
722102,"03242 243352,  03242 243829",9830275127,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Anabadya Sen ,8900749035,8900749035,nandkishor@arpanbloodbank.org,1
722122,03244 253075,9932772938,0788 2219888, 0565 2443310,ramprasadmandal686@gmail.com,http://redcrosskarnataka.org/,Dr Ramprasad Mandal,	,9932772938,"ramprasadmandal686@gmail.com, supdtsdhbb@gmail.com",1
722140,03243-256029,9830322157,0788 2219888, 0565 2443310,bloodbankkhatra@gmail.com,http://redcrosskarnataka.org/,Dr. Subrata Biswas,	,9434160366,dr.subrata.bsp@gmail.com,1
713301,0341  2304040,9732335118,0788 2219888, 0565 2443310,asansolbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Sanjit Chatropadhyay,	,9474347380,chatterjee.sanjit@yahoo.com,1
713340,0341 221910 ext 1125,9477463948,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Saroja Nand Jha,	,9434797159,sarojanandjha1961@gmail.com,1
713225,0341 2220529,9434373298,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
713331,"0341 252 5645, 0342 2525822","09163340505, 09830040499",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Shyamal Mukherjee,9163340505,9163340505,nandkishor@arpanbloodbank.org,1
713104,0342 2657251,9830071948,0788 2219888, 0565 2443310,rbbbdn@gmail.com,http://redcrosskarnataka.org/,Dr. Sanjib Samanta,	,9434575299,sanjibsamanta1951@gmail.com,1
713104,"03422665908, 0342 2559777",9831964064,1800 180 5522, 0342-2658636,bloodbankbmch2@gmail.com,http://burdwanmedicalcollege.org/,Dr. Sudip Dhibar ,	,8945895087,drsomadattaghosh@gmail.com,1
713325,"0341 2231332, 0341 2231227","09434961344, 09933778710",0788 2219888, 0565 2443310,burnpurhospital@gmail.com,http://redcrosskarnataka.org/,Dr. M.S Mondal,	,9434776645,drmsmondal@gmail.com,1
713333,"0341 2523576, 0341 2523577, 0341-2521035","094267 24378, 09832096884",0788 2219888, 0565 2443310,pankajasn@rediffmail.com,http://redcrosskarnataka.org/,Dr. P. K. Mondal,	,9332200324,pankajasn@rediffmail.com,1
713206,"0343 253 4153, 0343 2533951","09815157018, 09501620619",0788 2219888, 0565 2443310,durgapursdhbb@gmail.com,http://redcrosskarnataka.org/,Dr. Arindam Ghosh,	,9433609994,arindam01998@gmail.com,1
713205,"03432746319, 0343 2745967","09434792433, 09434792785",0788 2219888, 0565 2443310,dspbloodbank@gmail.com,http://www.sail.co.in,Dr. S.N Chowdhary ,	,09434792433/9434792785,choudhary.sn@rediffmail.com,1
713212,"0343 2535555,Ext:-188","09800881800, 09800881649, 09800881728","09233355555, 9800881600", 0565 2443310,bloodbank@themissionhospital.in,http://www.themissionhospital.com/,Dr. Suvro Sankha Datta,	,"09800881728, 09800881800",suvro.datta@gmail.com,1
713206,"0343 2532430 , 2531001, 2531002, 2531003 ",7797343434,080010 24444,0343 2537707,bloodbankvhpl@gmail.com,http://www.vivekanandahospital.com/,Dr. Sujit Kumar Sarkar,8001111133,9933609660,drsujitsarakar34@gmail.com,1
713206,"0343 2608522, 0343 260 8000, 3432608335",9163324545,0343 260 8000, 0565 2443310,bloodbank@iqct.in,http://www.narayanahealth.org/patients/locations/Durgapur,Dr S K Mishra,	,9800765308,nandkishor@arpanbloodbank.org,1
713409,03454 255052,"09815157018, 09501620619",0788 2219888, 0565 2443310,kalnabloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Parthasarathi Gangopadhyay,	,9126442648,kalnasdhospital@gmail.com,1
731130,03453 255060,9933304056,0788 2219888, 0565 2443310,hemrajbbksdh@gmail.com,http://redcrosskarnataka.org/,Dr. Banibrta Acharya,	,9434387842,hemrajbbksdh@gmail.com,1
713347,0341 2440590,9831461331,0788 2219888, 0565 2443310,bloodbank.raniganj@yahoo.in,http://redcrosskarnataka.org/,Asit Roy,	,9434887081,nandkishor@arpanbloodbank.org,1
731224,"03461 255102, 03461 255285",9932613072,0788 2219888, 0565 2443310,rsdhbb84@gmail.com,http://redcrosskarnataka.org/,Dr. P. K. Sana,7586070974,7586070974,rampurhatsdh@rediffmail.com,1
731204,03463 221136,9831187021,0788 2219888, 0565 2443310,bolpurbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Tirthankar Chandra,	,9232362053,bolpurbloodbank@gmail.com,1
731101,"03462 255483, 03462 255766",9474778520,0788 2219888, 0565 2443310,bloodbanksuridh@gmail.com,http://redcrosskarnataka.org/,Dr. A. Roy,9830388785,9830388785,nandkishor@arpanbloodbank.org,1
736101,03582 222286,"09815157018, 09501620619",0788 2219888, 0565 2443310,chairmancbm@gmail.com,http://redcrosskarnataka.org/,Dr Jayanta Kr Mohanta,	,9923352879,nandkishor@arpanbloodbank.org,1
736101,03582 231049,9433135529,0788 2219888, 0565 2443310,mjnbloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Pranab Kr Das,	,943411441,nandkishor@arpanbloodbank.org,1
736101,"03582 227693, 03583 227497","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
733127,"03522 255 288, 03522 270464, 03522 255641",7797222313,0788 2219888, 0565 2443310,bloodbank.dd@gmail.com,http://redcrosskarnataka.org/,Dr.Aniruddha Mridha,	,9434503552,mridhaaniruddha@gmail.com,1
492001,8116603913,9733649581,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
734101,"03542 2254218,  03542 255636","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Manoj Saha,	,9051830459,superdarjeeling@gmail.com,1
734001,0353 2533133,9126442648,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Jaya Bagchi Samaddar,9434641050,9434641050,jbsam_ae@yahoo.com,1
734316," 03552 255 363, 03552255245","09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbankkalimpong@gmail.com,http://redcrosskarnataka.org/,Dr. R. Lama,	,9932792250,renukalama1966@gmail.com,1
734203,0354 2344333,"09434176999, 09474896980",0788 2219888, 0565 2443310,bloodbankkurseong@gmail.com,http://redcrosskarnataka.org/,Dr.Tashi Palmu Dupka,	,7679657411,doctordukpa@gmail.com,1
734012,"03532585174, 03532 585483",9433038175,0788 2219888, 0565 2443310,mridumaydas@gmail.com,http://www.nbmch.org/,Dr Mridumay Das,	,9434121152,mridumaydas@gmail.com,1
734401,0353 2529077,9830033856,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Sumit Chakraborty,9832096884,9832096884,nandkishor@arpanbloodbank.org,1
734001,0353 2548925,9433379879,0788 2219888, 0565 2443310,"terailionsbloodbank@gmail.com, bhashkarbhardwaj@gmail.com",http://teraibloodbank.org/,Priakshi Barua Chowdhury,	,9933304056,drpriyakshi@rediffmail.com,1
734003,0353 2573240,9933003240,0788 2219888, 0565 2443310,paul.p.harris.rotarybloodbank@gmail.com,http://redcrosskarnataka.org/,Dr B. K. Chakraborty,	,9434350270,nandkishor@arpanbloodbank.org,1
712601,"03211 255962, 03211 255095",9830314228,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ajoy Negoi,	,7602076525,arambagh.s.dhospital@gmail.com,1
712101,033 26800236,9433114777,0788 2219888, 0565 2443310,moicbb.dhhooghly@gmail.com,http://redcrosskarnataka.org/,Dr. S. B Goswami,	,9433114777,moicbb.dhhooghly@gmail.com,1
712136,"033 2683 5398, 033 26859443",8348090946,0788 2219888, 0565 2443310,bloodbankchandannagar@gmail.com,http://redcrosskarnataka.org/,Dr. Shampa Sarkar,	,9614769492,drsampa923@gmail.com,1
712201,033 26526305,"09815157018, 09501620619",0788 2219888, 0565 2443310,walshsd.bb@gmail.com,http://redcrosskarnataka.org/,Dr. Pronobesh Mukherji,	,9883015023,"superwalsh2015@gmail.com, pronobesh1959@gmail.com, p.mukherji@live.in",1
711316,"033 71666026, 03371666000",9674966026,3371666000, 0565 2443310,shbloodbank.savealife@gmail.com,http://redcrosskarnataka.org/,Dr.Mrs.Shyamala Bai Saha,	,9339207842,shyamalabaisaha@gmail.com,1
711101,"033-26413688, 033 26411642",9830403315,0788 2219888, 0565 2443310,reshmibasu2009@yahoo.com,http://redcrosskarnataka.org/,Reshmi Basu,	,9002022505,reshmibasu2009@yahoo.com,1
711101,033 26411227 / 033 26418821,9002022505,0788 2219888, 0565 2443310,hdh.bloodbank@gmail.com,http://redcrosskarnataka.org/,Dr. Deb Kumar Chattopadhyay,	,9432401182,nandkishor@arpanbloodbank.org,1
711316,033 26612928,9831060270,0788 2219888, 0565 2443310,supdt.ulusdh@gmail.com,http://redcrosskarnataka.org/,Dr Amitava Sarkar,	,9433182956,gopalsrk.as@gmail.com,1
492001,"0356 3259773, 0356 3259773 ",9433099426,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,9433099426,9822324340,nandkishor@arpanbloodbank.org,1
735215,03566 255060,9410735514,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
736121,03564 274085,"094338 68582, 09474347380",0788 2219888, 0565 2443310,apdsdbb@gmail.com,http://redcrosskarnataka.org/,Dr.Uttam kanri,	,0v,apdsdhbb@gmail.com,1
735101,03561 220047,9433437383,0788 2219888, 0565 2443310,jbb.03561@gmail.com,http://redcrosskarnataka.org/,Dr Kailash Chandra Roy,	,9593854768,kailashroy@gmail.com,1
700027,"033 30403040, 033 30403112 ",033-30403114,3330403040,3324567000,bmbhrc.bloodbank@birlaheart.org,http://www.ckbirlahospitals.com,Dr Devashish R Desai,033-30403114,033-30403112,bmbhrc.bloodbank@birlaheart.org,1
700014,033 23523679,9434176999,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,9434176999,9822324340,nandkishor@arpanbloodbank.org,1
700017,"033 22872321, 033 22876725, 033 22877973","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://www.bellevueclinic.com/,Dr. S. Coondu ,9830139352,9830139352,nandkishor@arpanbloodbank.org,1
700016,033 22658092,"09815157018, 09501620619",0788 2219888, 0565 2443310,bloodbank@bhoruka.org,http://redcrosskarnataka.org/,Dr. Sumita Banerjee,	,9822324340,nandkishor@arpanbloodbank.org,1
700094,"03211 24622394, 03211 24620071, 03211 24620072, 03211 24620073",9433174948,0788 2219888, 0565 2443310,na,http://www.peerlesshospital.com/services/bloodbank.html, Dr. Purusottam Chattopadhyay ,9051953591,9433174948,nandkishor@arpanbloodbank.org,1
700017,"033 66352095, 033 66352099",8697402095,0788 2219888, 0565 2443310,na,http://www.calcuttamercyhospital.org/medical-services/blood-bank,Abraham T. George,"033 66352095, 033 66352099",8697402095,abraham@momhospital.org,1
700054,"033 23202122, 033 23203040",9433070633,0788 2219888, 0565 2443310,na,http://kolkata.apollohospitals.com/,Dr. Zaman,9830859785,9433070633,nandkishor@arpanbloodbank.org,1
700 124,"033 25522222, 033 25522562, 033 2552500",9051255379,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Goutam Basu,9830042202,9830859785,nandkishor@arpanbloodbank.org,1
700043,033 24504074,9434507566,0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9434507566,nandkishor@arpanbloodbank.org,1
700027,"033 22226415, 033 22226411","09815157018, 09501620619",0788 2219888, 0565 2443310,na,http://redcrosskarnataka.org/,Dr. Ashok Kumar,	,9822324340,nandkishor@arpanbloodbank.org,1
700026,033 24765101 ,9434367371,0788 2219888, 0565 2443310,na,http://cnci.org.in/contactus.htm,Dr. G. K Mondal,9231856613,9822324340,nandkishor@arpanbloodbank.org,1
